Time,pm10_standard,pm25_standard,pm100_standard,Temperature,Gas,Humidity,Pressure,Altitude
1677280485,2,5,6,21.3190625,211444,29.783368839937914,996.6695852494742,138.96693042964907
1677280486,2,5,5,21.2966015625,212125,29.691997113825668,996.6671558047774,138.9874292648141
1677280487,2,5,5,21.264375,214055,29.678180817627613,996.6729529297257,138.93851514614977
1677280488,2,5,5,21.203046875,214753,29.606088391629324,996.6827401209625,138.85593476238247
1677280489,2,5,5,21.158515625,214753,29.50748444726855,996.6820084188377,138.86210854795394
1677280491,2,5,5,21.11984375,214055,29.48201203132893,996.6875382150932,138.81545061349817
1677280492,2,5,5,21.0575390625,216589,29.404406065099828,996.70265490415,138.68790385778672
1677280493,2,5,5,20.9895703125,217590,29.070133571503128,996.6470557255202,139.15702850811957
1677280494,2,5,5,20.9003125,217590,29.046306688634466,996.5979368525816,139.57149244211402
1677280495,2,5,5,20.820625,218167,28.99544940994689,996.5770054000927,139.74811658871354
1677280497,2,5,5,20.746015625,217878,29.156419429718014,996.5890120447812,139.6468015432659
1677280498,2,5,5,20.681953125,219768,29.229247039992476,996.6343283387831,139.26442032068235
1677280499,2,5,5,20.6204296875,219475,29.285588787870054,996.6628662036538,139.02362357146094
1677280500,2,4,5,20.5649609375,220652,29.303425063586253,996.6822475778743,138.86009062719444
1677280501,2,4,5,20.5212109375,220504,29.221948214850688,996.7019311450381,138.69401052483772
1677280503,2,4,5,20.4716015625,221990,29.184583426259962,996.7153228759648,138.5810193101702
1677280504,2,4,4,20.413984375,223800,29.230076458947195,996.7223313749274,138.52188638305213
1677280505,2,4,4,20.364765625,221990,29.209445618717815,996.7311030178731,138.4478777256796
1677280506,2,4,4,20.2985546875,223345,29.187467438050966,996.73597485239,138.4067730049709
1677280507,2,3,3,20.23,222290,29.29331176919825,996.7316703434226,138.44309106904123
1677280509,2,3,3,20.1610546875,225177,29.376900637732646,996.726694001097,138.48507769331948
1677280510,2,3,3,20.120234375,224258,29.37363211155593,996.7302040644992,138.45546240735496
